ID	LEMMA	UPOS	GENERE	WRITTEN REPRESENTATION	ID LEMMA VARIANT	TRADUZIONI	URI ITALIANO
2480	ntrucchiari	VERB		["ntrucchiari"]	[]	["cacciare"]	["http://liita.it/data/id/lemma/972439"]
2482	ntruffari	VERB		["ntruffari"]	[]	["accestire"]	["http://liita.it/data/id/lemma/1088910"]
2483	azzulari	VERB		["azzulari"]	[]	["colorire di azzurro"]	[]
2484	ntrugghiari	VERB		["ntrugghiari"]	[]	["raccogliere tra le dita"]	[]
2485	azzuliari	VERB		["azzuliari"]	[]	["dare busse"]	[]
2486	ntrummari	VERB		["ntrummari"]	[]	["incastrare"]	["http://liita.it/data/id/lemma/999873"]
2487	azzummari	VERB		["azzummari"]	[]	["battere con violenza qualcuno","cadere pesantemente"]	[]
2488	ntrummitatu	ADJ	m	["ntrummitatu"]	[]	["detto del cavallo che porta la testa orizzontalmente"]	[]
2489	ntrunari	VERB		["ntrunari"]	[]	["intontire","stordire"]	["http://liita.it/data/id/lemma/1043221","http://liita.it/data/id/lemma/1002783"]
2490	azzurrari	VERB		["azzurrari"]	[]	["imbestialire"]	["http://liita.it/data/id/lemma/998283"]
2491	ntrunzari	VERB		["ntrunzari"]	[]	["cacciare"]	["http://liita.it/data/id/lemma/972439"]
2492	azzuttari	VERB		["azzuttari"]	[]	["frustare"]	["http://liita.it/data/id/lemma/994035","http://liita.it/data/id/lemma/994034"]
2493	ntruppiddari	VERB		["ntruppiddari"]	[]	["serpeggiare","andare per scorciatoie"]	["http://liita.it/data/id/lemma/1037255"]
2494	babbalacchiu	ADJ	m	["barbalacchiu","babbalacchiu"]	[]	["babbuasso","scemo","babbeo","buono a nulla","sciocco"]	["http://liita.it/data/id/lemma/1108094","http://liita.it/data/id/lemma/1035244","http://liita.it/data/id/lemma/968294","http://liita.it/data/id/hypolemma/30177"]
2495	babbalacchiu	NOUN	m	["barbalacchiu","babbalacchiu"]	[]	["babbuasso","scemo","babbeo","buono a nulla","sciocco"]	["http://liita.it/data/id/lemma/1059901","http://liita.it/data/id/lemma/968302","http://liita.it/data/id/lemma/1035245","http://liita.it/data/id/lemma/968295"]
2496	ntrusciari	VERB		["ntrusciari"]	[]	["infagottare"]	["http://liita.it/data/id/lemma/1000976"]
2497	babbaluciu	NOUN	m	["babbaluciu"]	[]	["chiocciola","lumaca"]	["http://liita.it/data/id/lemma/1090580","http://liita.it/data/id/lemma/1007171"]
2498	ntû	ADP	m	["nt'ô","nti lu","ntû","nta u","nt'u","nt'û","nta lu","nti u","nt'o","ntô"]	[]	["nel","nello"]	["http://liita.it/data/id/lemma/1094833","http://liita.it/data/id/lemma/1094836"]
2499	babbalutu	NOUN	m	["babbalutu"]	[]	["scioccone"]	[]
2500	ntuciari	VERB		["ntuciari"]	[]	["imbronciarsi"]	["http://liita.it/data/id/lemma/998438"]
2501	babbanarìa	NOUN	f	["babbanarìa"]	[]	["scimunitaggine","sciocchezza"]	["http://liita.it/data/id/lemma/1035218","http://liita.it/data/id/lemma/1035241"]
2502	ntuffari	VERB		["ntuffari"]	[]	["rincocciare i muri","intonacare","fare il battuto nei pavimenti"]	["http://liita.it/data/id/lemma/1002770"]
2503	babbanu	NOUN	m	["babbanu"]	[]	["scimunito","sciocco"]	["http://liita.it/data/id/lemma/1035245","http://liita.it/data/id/lemma/1035220"]
2504	ntugghiu	NOUN	m	["ntugghiu","intugghiu"]	[]	["intruglio"]	["http://liita.it/data/id/lemma/1002979"]
2505	babbarìa	NOUN	f	["babbarìa"]	[]	["scimunitaggine","sciocchezza"]	["http://liita.it/data/id/lemma/1035218","http://liita.it/data/id/lemma/1035241"]
2507	babbasuni	NOUN	m	["babbasuni"]	[]	["scemo","babbeo","scioccone","sciocco"]	["http://liita.it/data/id/lemma/1059901","http://liita.it/data/id/lemma/1035245","http://liita.it/data/id/lemma/968295"]
2508	babbiari	VERB		["babbiari"]	[]	["burlare","prendere in giro","scherzare"]	["http://liita.it/data/id/lemma/1034846","http://liita.it/data/id/lemma/972221","http://liita.it/data/id/lemma/972220"]
2509	babbu	ADJ	m	["babbu","babbijusu"]	[]	["babbeo","sciocco"]	["http://liita.it/data/id/lemma/1035244","http://liita.it/data/id/lemma/968294"]
2510	babbu	NOUN	m	["babbu"]	[]	["semplicione","babbeo","sciocco"]	["http://liita.it/data/id/lemma/1035245","http://liita.it/data/id/lemma/968295","http://liita.it/data/id/lemma/1036949"]
2511	babbuinu	NOUN	m	["babbuinu"]	[]	["babbuino"]	["http://liita.it/data/id/lemma/968304"]
2512	babbuzzana	NOUN	f	["papazzana","favazzana","babbuzzana","papuzza","papuzzana"]	[]	["tonchio"]	["http://liita.it/data/id/lemma/1047210"]
2513	bacana	NOUN	f	["bacana"]	[]	["prostituta"]	["http://liita.it/data/id/lemma/1024468"]
2514	bàcara	NOUN	f	["bàcara"]	[]	["piccolo vaso di terracotta","piccolo boccale"]	[]
2515	bacaredda	NOUN	f	["bacaredda","baccaredda"]	[]	["boccale di terracotta"]	[]
2516	bacazziari	VERB		["bacazziari"]	[]	["spassarsela"]	["http://liita.it/data/id/lemma/1041186"]
2517	baccagghiu	NOUN	m	["baccagghiu"]	[]	["il parlare in gergo"]	[]
2519	baccariari	VERB		["baccariari"]	[]	["guazzare di liquidi dentro un vaso non del tutto pieno"]	[]
2521	bàcchiaru	ADJ	m	["bàcchiaru"]	[]	["grassoccio"]	["http://liita.it/data/id/lemma/996811"]
2522	bacioccu	ADJ	m	["bacioccu"]	[]	["sempliciotto"]	["http://liita.it/data/id/lemma/1036951"]
2523	baciullu	ADJ	m	["baciullu"]	[]	["sciocco"]	["http://liita.it/data/id/lemma/1035244"]
2524	badagghiari	VERB		["badagghiari"]	[]	["sbadigliare"]	["http://liita.it/data/id/lemma/1033592"]
2525	badagghiu	NOUN	m	["baragghiu","badagghiu"]	[]	["sbadiglio"]	["http://liita.it/data/id/lemma/1033594"]
2526	badaloccu	NOUN	m	["bariloccu","bataloccu","badaloccu"]	[]	["uomo stupido","sciocco","barile mozzo"]	["http://liita.it/data/id/lemma/1035245"]
2527	badda	NOUN	f	["badda","padda"]	[]	["palla"]	["http://liita.it/data/id/lemma/1017363","http://liita.it/data/id/lemma/1017364","http://liita.it/data/id/lemma/1017362","http://liita.it/data/id/lemma/1095365"]
2528	baddariari	VERB		["baddariari"]	[]	["strapazzare","ruzzolare"]	["http://liita.it/data/id/lemma/1043458","http://liita.it/data/id/lemma/1032532"]
2529	baddiari	VERB		["baddiari"]	[]	["ferire come una pallottola"]	[]
2530	baddòttula	NOUN	f	["baddòttula","paddòttula"]	[]	["pallottola"]	["http://liita.it/data/id/lemma/1017416"]
2531	baddòttula	NOUN	f	["baddòttula","biddòttula","pippòttula"]	[]	["donnola"]	["http://liita.it/data/id/lemma/986784"]
2532	badducchiari	VERB		["badducchiari"]	[]	["beffeggiare"]	["http://liita.it/data/id/lemma/969510"]
2533	badduttuliari	VERB		["badduttuliari"]	[]	["avvolgere sommariamente","appallottolare","abbatuffolare"]	["http://liita.it/data/id/lemma/965251","http://liita.it/data/id/lemma/959905"]
2534	badetta	NOUN	f	["badetta"]	[]	["spia"]	["http://liita.it/data/id/lemma/1098189"]
2535	badittari	VERB		["badittari"]	[]	["stare sull'avviso"]	[]
2536	baffa	NOUN	f	["baffa"]	[]	["sorta di zucca"]	[]
2537	baffiari	VERB		["baffiari"]	[]	["squittire dei cani dietro alla selvaggina"]	[]
2538	baffu	NOUN	m	["baffu"]	[]	["baffo"]	["http://liita.it/data/id/lemma/968459"]
2539	bagana	NOUN	f	["bagana"]	[]	["bacile"]	["http://liita.it/data/id/lemma/968399"]
2540	baganu	NOUN	m	["baganu","bavanu"]	[]	["bacile"]	["http://liita.it/data/id/lemma/968399"]
2541	bagascia	NOUN	f	["bajascia","baiascia","bagascia","baascia"]	[]	["puttana","bagascia"]	["http://liita.it/data/id/lemma/968471","http://liita.it/data/id/lemma/1025294"]
2542	bagghiolu	NOUN	m	["bagghiolu"]	[]	["bugliolo"]	["http://liita.it/data/id/lemma/972077"]
2543	bagghiu	NOUN	m	["bagghiu","bagliu"]	[]	["ampio spazio chiuso","cortile"]	["http://liita.it/data/id/lemma/980832"]
2544	bai	NOUN		["bai"]	[]	["grossi travi orizzontali per sostenere i ponti"]	[]
2545	baialardu	NOUN	m	["baialardu"]	[]	["strumento portatile fatto di tavole","canaletto"]	["http://liita.it/data/id/lemma/1054687"]
2546	baiardu	NOUN	m	["bajardu","baiardu"]	[]	["cataletto"]	["http://liita.it/data/id/lemma/974735"]
2547	baietta	NOUN	f	["baietta"]	[]	["sorta di panno nero"]	[]
2548	baina	NOUN	f	["baina"]	[]	["cornice che protegge dalla pioggia la parte superiore della finestra"]	[]
2549	bàitu	NOUN	m	["bàitu"]	[]	["bottega dove si fanno molti e grandi affari"]	[]
2550	baiuccara	NOUN	f	["baiuccara"]	[]	["ingarzellatura","femmina di mal affare"]	[]
2551	baiulidda	NOUN	f	["baiulidda"]	[]	["la nocciola vincitrice nel gioco"]	[]
2552	baiuoccu	ADJ	m	["baiuoccu"]	[]	["stupido"]	["http://liita.it/data/id/lemma/1043903"]
2553	bàlacu	NOUN	m	["bàlacu","barcu","bàlicu"]	[]	["violaciocca","violacciocca"]	["http://liita.it/data/id/lemma/1052152"]
2554	balafria	NOUN	f	["balafria"]	[]	["ferita nel viso"]	[]
2555	balagusta	NOUN	f	["balagusta","balausta"]	[]	["fiore di melograno"]	[]
2556	balanza	NOUN	f	["valanza","vulanza","vilanza","bilanza","balanza","ulanza"]	[]	["stadera","bilancia"]	["http://liita.it/data/id/lemma/970226","http://liita.it/data/id/lemma/1042449"]
2557	balata	NOUN	f	["balata","valata"]	[]	["lastra di pietra","pietra per lastricato"]	[]
2558	balataru	NOUN	m	["balataru","palataru"]	[]	["palato"]	["http://liita.it/data/id/lemma/1017238","http://liita.it/data/id/lemma/1017240"]
2560	balduinu	NOUN	m	["balduinu","barduinu"]	[]	["asino"]	["http://liita.it/data/id/lemma/966577"]
2561	balestrici	NOUN	f	["balestrici"]	[]	["composta di tre maglie","rete da pescare","tramaglio"]	["http://liita.it/data/id/lemma/1098989"]
2562	balistrinu	NOUN	m	["balistrinu"]	[]	["cavallo valgo dalle zampe anteriori"]	[]
2563	ballunaru	NOUN	m	["ballunaru"]	[]	["chi le sballa grosse"]	[]
2564	bambacariari	VERB		["bammacariari","bambacariari"]	[]	["cianciare","chiacchierare"]	["http://liita.it/data/id/lemma/975933","http://liita.it/data/id/lemma/976306"]
2565	bambaruzzu	ADJ	m	["bambaruzzu"]	[]	["babbeo"]	["http://liita.it/data/id/lemma/968294"]
2566	bammaci	NOUN	f	["bammaci","bammacia","tummacia","bommaci","bummacia"]	[]	["bambagia","ovatta di cotone"]	["http://liita.it/data/id/lemma/968719"]
2567	bammariari	VERB		["bammariari"]	[]	["chiacchierare"]	["http://liita.it/data/id/lemma/975933"]
2568	bancunata	NOUN	f	["bancunata","vancunata"]	[]	["pancata"]	["http://liita.it/data/id/lemma/1017541"]
2569	banna	NOUN	f	["banna"]	[]	["banda"]	["http://liita.it/data/id/lemma/968795","http://liita.it/data/id/lemma/968796","http://liita.it/data/id/lemma/1089715","http://liita.it/data/id/lemma/1089714"]
2570	bannizzari	VERB		["bannizzari"]	[]	["reclamizzare a gran voce la merce da vendere","propagandare ad alta voce","far conoscere per mezzo di bando","annunziare","proclamare"]	["http://liita.it/data/id/lemma/1023881","http://liita.it/data/id/lemma/964340"]
2571	bannu	NOUN	m	["bannu","vannu"]	[]	["bando","annuncio pubblico"]	["http://liita.it/data/id/lemma/968821","http://liita.it/data/id/lemma/968822"]
2572	bannuliari	VERB		["bannuliari"]	[]	["proclamare con bando","annunziare","far sapere","divulgare","dire ai quattro venti"]	["http://liita.it/data/id/lemma/986494","http://liita.it/data/id/lemma/964340"]
2573	baracòculu	NOUN	m	["piricòculu","baracòculu"]	[]	["albicocca"]	["http://liita.it/data/id/lemma/962482","http://liita.it/data/id/lemma/962481"]
2826	biricòcula	NOUN	f	["biricòcula"]	[]	["albicocca"]	["http://liita.it/data/id/lemma/962482","http://liita.it/data/id/lemma/962481"]
2574	baranneri	NOUN	m	["baranneri"]	[]	["inserviente"]	["http://liita.it/data/id/lemma/1093285"]
2575	baràttula	NOUN	f	["baràttula"]	[]	["barattolo"]	["http://liita.it/data/id/lemma/968867"]
7514	baràttulu	NOUN	m	["baràttulu"]	[]	["barattolo"]	["http://liita.it/data/id/lemma/968867"]
2576	barbaciari	VERB		["barbasciari","barbaciari"]	[]	["borbottare","parlottare","barbugliare"]	["http://liita.it/data/id/lemma/1018263","http://liita.it/data/id/lemma/968937","http://liita.it/data/id/lemma/971074"]
2577	barbàinu	NOUN	m	["barbàinu","barbàniu"]	[]	["lumaca grande"]	[]
2582	barbiggiari	VERB		["barbiggiari"]	[]	["minacciare","borbottare","barbugliare"]	["http://liita.it/data/id/lemma/1011138","http://liita.it/data/id/lemma/968937","http://liita.it/data/id/lemma/971074"]
2583	barbitta	NOUN	f	["barbitta"]	[]	["barbio","barbo"]	["http://liita.it/data/id/lemma/968927","http://liita.it/data/id/lemma/968928"]
2584	barboggiattu	NOUN	m	["barboggiattu"]	[]	["magliolo di radica"]	[]
2585	barbotta	NOUN	f	["barbotta"]	[]	["barbatella"]	["http://liita.it/data/id/lemma/1054275"]
2586	barbòttula	NOUN	f	["barbòttula"]	[]	["balestruccio"]	["http://liita.it/data/id/lemma/968611"]
2587	bàrbuli	NOUN	f	["bàrbuli"]	[]	["radici"]	[]
2588	barbuttiari	VERB		["barbuttijari","barbuttiari"]	[]	["borbottare"]	["http://liita.it/data/id/lemma/971074"]
2589	ntunnari	VERB		["ntunnari"]	[]	["aggirare","ingannare"]	["http://liita.it/data/id/lemma/962010","http://liita.it/data/id/lemma/1001435"]
2590	ntuntari	VERB		["ntuntari"]	[]	["intontire"]	["http://liita.it/data/id/lemma/1002783"]
2591	ntuppari	VERB		["ntuppari"]	[]	["tappare","ostruire","turare","chiudere","tamponare"]	["http://liita.it/data/id/lemma/976229","http://liita.it/data/id/lemma/1045328","http://liita.it/data/id/lemma/1049337","http://liita.it/data/id/lemma/1045231","http://liita.it/data/id/lemma/1016734"]
2592	nturciuniari	VERB		["nturciuniari"]	[]	["torcere ripetutamente","attorcigliare","avvolgere"]	["http://liita.it/data/id/lemma/967309","http://liita.it/data/id/lemma/968163"]
2593	ntustari	VERB		["ntustari"]	[]	["diventare duro"]	[]
2594	ntuzzari	VERB		["ntuzzari"]	[]	["intromettersi","introdursi","ribattere contro"]	["http://liita.it/data/id/lemma/1002953","http://liita.it/data/id/lemma/1002934"]
2595	nu	DET	m	["nu","un","n"]	[]	["uno","un"]	["http://liita.it/data/id/lemma/1050055"]
2596	nu	PRON	m/f	["nui","nu"]	[]	["noi"]	["http://liita.it/data/id/lemma/1014460"]
2598	nuara	NOUN	f	["nuara"]	[]	["orto","spazio di terra per coltivare ortaggi"]	["http://liita.it/data/id/lemma/1016386","http://liita.it/data/id/lemma/1016385"]
2602	nubbia	NOUN	f	["nubbia"]	[]	["fagiolo"]	["http://liita.it/data/id/lemma/990844"]
2603	nucàtula	NOUN	f	["nucàtula"]	[]	["dolce tipico"]	[]
2604	nucidda	NOUN	f	["nucidda","nucilla"]	[]	["nocciuola"]	["http://liita.it/data/id/lemma/1014408","http://liita.it/data/id/lemma/1014407"]
2605	nuciddara	NOUN	f	["nuciddara","nucillara"]	[]	["nocciolo"]	["http://liita.it/data/id/lemma/1014413","http://liita.it/data/id/lemma/1014415","http://liita.it/data/id/lemma/1014414"]
2607	nucipèrsicu	NOUN	m	["nucipersu","nucipèrsicu"]	[]	["cipresso"]	["http://liita.it/data/id/lemma/976846"]
2609	nuddu	PRON	m	["nuddu"]	[]	["nessuno"]	["http://liita.it/data/id/lemma/1013996"]
2610	nugghi	NOUN		["nugghi"]	[]	["interiora","budellame"]	["http://liita.it/data/id/lemma/972008","http://liita.it/data/id/lemma/1002522"]
2611	nugghiu	ADJ	m	["nugghiu"]	[]	["incolto","arido"]	["http://liita.it/data/id/hypolemma/26008","http://liita.it/data/id/lemma/965987","http://liita.it/data/id/lemma/1000168"]
2613	nulitusu	ADJ	m	["nulitusu"]	[]	["capriccioso"]	["http://liita.it/data/id/lemma/973861"]
2614	numinata	NOUN	f	["numinata"]	[]	["nominata","reputazione"]	["http://liita.it/data/id/lemma/1027823","http://liita.it/data/id/lemma/1014504"]
2615	nun	ADV		["nun","non"]	[]	["non"]	["http://liita.it/data/id/lemma/1014527"]
2616	nunna	NOUN	f	["nunna"]	[]	["mamma"]	["http://liita.it/data/id/lemma/1008312"]
2618	nunnu	NOUN	m	["nunnu"]	[]	["padre","babbo"]	["http://liita.it/data/id/lemma/968300","http://liita.it/data/id/lemma/1058461"]
2620	nurrimi	NOUN	m	["nurrimi"]	[]	["novella generazione d'animali"]	[]
2621	nurrizza	NOUN	f	["nurrizza"]	[]	["bambinaia","balia"]	["http://liita.it/data/id/lemma/968730","http://liita.it/data/id/lemma/968612","http://liita.it/data/id/lemma/968613"]
2622	nutricu	NOUN	m	["nutricu"]	[]	["bambino","lattante"]	["http://liita.it/data/id/lemma/968736","http://liita.it/data/id/lemma/1057470"]
2623	nuvea	NOUN	f	["nuvea"]	[]	["nocciolino di carruba"]	[]
2624	nuviddaru	NOUN	m	["nuviddaru"]	[]	["agnello giovane"]	[]
2625	nuzzo	NOUN	f	["nuzzo"]	[]	["tacchina"]	["http://liita.it/data/id/lemma/1060780"]
2626	nuzzu	NOUN	m	["nuzzu"]	[]	["scemo"]	["http://liita.it/data/id/lemma/1059901"]
2627	etimoluggìa	NOUN	f	["etimolugìa","etimoluggìa","etimuluggìa","etimulugìa"]	[]	["etimologia"]	["http://liita.it/data/id/lemma/1092038"]
2628	nvaciliri	VERB		["nvaciliri"]	[]	["ottenebrarsi e non discernere"]	[]
2629	nvalanzatu	ADJ		["nvalanzatu"]	[]	["indeciso"]	["http://liita.it/data/id/lemma/1000517"]
2630	nvarvalata	ADJ	f	["nvarvalata"]	[]	["abbarbicata"]	[]
2631	nvircignari	VERB		["nvircignari"]	[]	["danneggiarsi dal baco"]	[]
2632	nvistulutu	ADJ		["nvistulutu"]	[]	["vestito goffamente","sovraccarico di panni"]	[]
2634	nvucculari	VERB		["nvucculari"]	[]	["affibbiare"]	["http://liita.it/data/id/lemma/961702"]
2635	nzainatu	ADJ	m	["nzainatu","nsainatu"]	[]	["di color saggina"]	[]
2641	nzilla	NOUN	f	["mpilla","nzilla"]	[]	["civettuola","donna scema"]	[]
2643	nzintinari	VERB		["nzintinari"]	[]	["imbrattare"]	["http://liita.it/data/id/lemma/998392"]
2645	nzìnzula	NOUN	f	["nzìnzula"]	[]	["albero e frutto del giuggiolo","albero e frutto del dattero cinese"]	[]
2646	nzinzuliari	VERB		["nzinzuliari"]	[]	["godersela","folleggiare"]	["http://liita.it/data/id/lemma/996344","http://liita.it/data/id/lemma/992951"]
2647	nzìnzulu	NOUN		["nzìnzulu"]	[]	["pezzetto","pezzettino"]	["http://liita.it/data/id/lemma/1115023","http://liita.it/data/id/lemma/1058795"]
2649	nzira	NOUN	f	["nsira","nzira"]	[]	["brocca per acqua","orcio"]	["http://liita.it/data/id/lemma/1016074"]
2650	nziraccatu	ADJ	m	["nziraccatu"]	[]	["mezzo chiuso"]	[]
2651	nzirragghiari	VERB		["nzirragghiari"]	[]	["comprimere"]	["http://liita.it/data/id/lemma/978551"]
2655	nzita	NOUN	f	["nzita"]	[]	["setola","pelo di porco"]	["http://liita.it/data/id/lemma/1037442","http://liita.it/data/id/lemma/1037443"]
2657	nzoccu	ADV		["soccu","nzoccu","nzocchi","socchi","zoccu","zocchi"]	[]	["ciò che"]	[]
2659	nzugna	NOUN	f	["nzugna","sugna","nsugna","nsunsa","nzunza"]	[]	["sugna"]	["http://liita.it/data/id/lemma/1044271"]
2661	nzunzari	VERB		["nzunzari","nsunsari"]	[]	["sporcare"]	["http://liita.it/data/id/lemma/1041992"]
2662	nzunzutu	ADJ	m	["nzunzutu"]	[]	["sporco di grasso"]	[]
2663	nzurru	ADJ	m	["nzurru"]	[]	["serrato","stretto"]	["http://liita.it/data/id/hypolemma/30537","http://liita.it/data/id/lemma/1097672","http://liita.it/data/id/hypolemma/31588"]
2664	nzuvarutu	ADJ	m	["nzuvarutu","nzavaratu"]	[]	["intorpidito"]	["http://liita.it/data/id/hypolemma/26502"]
2665	ô	ADP	m	["ô","a lu","au","a u","allu"]	[]	["allo","al"]	["http://liita.it/data/id/lemma/1089142","http://liita.it/data/id/lemma/1089074"]
2666	occasu	NOUN	m	["occasu"]	[]	["tramonto"]	["http://liita.it/data/id/lemma/1047906"]
2667	occhialoru	NOUN	m	["occhialoru"]	[]	["orzaiuolo"]	["http://liita.it/data/id/lemma/1016452","http://liita.it/data/id/lemma/1095271"]
2668	occiu	NOUN	m	["occiu","occhiu"]	[]	["occhio"]	["http://liita.it/data/id/lemma/1095037"]
2670	ofanu	ADJ	m	["ofanu"]	[]	["vanaglorioso"]	["http://liita.it/data/id/lemma/1050667"]
2671	offa	NOUN	f	["offa"]	[]	["lusinga"]	["http://liita.it/data/id/lemma/1007308"]
2672	oi	ADV	m	["oi","uoggi","oggi","oji"]	[]	["oggi"]	["http://liita.it/data/id/lemma/1095069"]
2673	olè	INTJ		["olè"]	[]	["grido di derisione"]	[]
2674	oliri	VERB		["oliri"]	[]	["olire","odorare","mandare odore"]	["http://liita.it/data/id/lemma/1015242","http://liita.it/data/id/lemma/1015455"]
2675	oluri	NOUN	m	["oluri"]	[]	["odore"]	["http://liita.it/data/id/lemma/1015245"]
2676	ominiscu	ADJ	m	["ominiscu"]	[]	["da uomo"]	[]
2677	òmmura	NOUN	f	["vòmmara","òmmura","vòmmira","vòmmura"]	[]	["vomero","vomere"]	["http://liita.it/data/id/lemma/1052700"]
2678	barbuttizzu	NOUN	m	["barbuttìu","barbuttizzu"]	[]	["borbottio"]	["http://liita.it/data/id/lemma/971077"]
2681	barcocu	NOUN	m	["fraccocu","vircuocu","barcocu","pircocu","braccoccu","vircocu","pricocu","piricocu","varcocu"]	[]	["albicocca"]	["http://liita.it/data/id/lemma/962482","http://liita.it/data/id/lemma/962481"]
2684	oppiu	NOUN	m	["loppiu","oppiu"]	[]	["oppio","acero"]	["http://liita.it/data/id/lemma/960795","http://liita.it/data/id/lemma/1015946","http://liita.it/data/id/lemma/1015945"]
2685	ergu	ADV		["ergu"]	[]	["ergo","dunque"]	["http://liita.it/data/id/lemma/1125742","http://liita.it/data/id/lemma/1125743"]
2686	bardareddu	NOUN	m	["bardareddu"]	[]	["lumaca"]	["http://liita.it/data/id/lemma/1007171"]
